Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,AEP-Schätzer,Status
01.03.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,-3.49,0.0
01.03.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,-10.29,0.0
01.03.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,-46.11,0.0
01.03.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,-61.67,0.0
01.03.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,-33.41,0.0
01.03.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,-42.76,0.0
01.03.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,-1473.68,0.0
01.03.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,-23.27,0.0
01.03.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,-15.72,0.0
01.03.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,78.22,0.0
01.03.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,56.38,0.0
01.03.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,111.31,0.0
01.03.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,118.05,0.0
01.03.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,87.13,0.0
01.03.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,119.62,0.0
01.03.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,151.41,0.0
01.03.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,155.76,0.0
01.03.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,140.65,0.0
01.03.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,120.0,0.0
01.03.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,146.57,0.0
01.03.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,82.85,0.0
01.03.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,32.84,0.0
01.03.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,57.6,0.0
01.03.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,107.6,0.0
01.03.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,34.44,0.0
01.03.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,31.06,0.0
01.03.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,43.89,0.0
01.03.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,45.71,0.0
01.03.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,49.4,0.0
01.03.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,80.86,0.0
01.03.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,74.62,0.0
01.03.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,35.95,0.0
01.03.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,36.24,0.0
01.03.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,14.12,0.0
01.03.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,30.98,0.0
01.03.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,36.34,0.0
01.03.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,38.44,0.0
01.03.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,39.23,0.0
01.03.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,35.94,0.0
01.03.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,-8.91,0.0
01.03.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,91.95,0.0
01.03.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,45.93,0.0
01.03.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,68.36,0.0
02.03.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,96.92,0.0
02.03.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,111.15,0.0
02.03.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,98.29,0.0
02.03.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,37.18,0.0
02.03.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,48.12,0.0
02.03.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,41.72,0.0
02.03.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,47.12,0.0
02.03.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,43.65,0.0
02.03.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,89.14,0.0
02.03.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,70.92,0.0
02.03.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,50.86,0.0
02.03.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,106.68,0.0
02.03.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,93.77,0.0
02.03.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,97.21,0.0
02.03.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,137.83,0.0
02.03.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,50.15,0.0
02.03.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,45.49,0.0
02.03.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,49.49,0.0
02.03.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,32.92,0.0
02.03.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,111.73,0.0
02.03.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,114.95,0.0
02.03.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,111.77,0.0
02.03.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,76.23,0.0
02.03.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,69.07,0.0
02.03.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,114.47,0.0
02.03.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,106.76,0.0
02.03.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,83.46,0.0
02.03.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,84.74,0.0
02.03.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,86.9,0.0
02.03.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,36.11,0.0
02.03.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,34.19,0.0
02.03.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,102.87,0.0
02.03.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,127.86,0.0
02.03.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,169.63,0.0
02.03.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,47.08,0.0
02.03.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,57.49,0.0
02.03.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,105.47,0.0
02.03.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,44.38,0.0
02.03.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,33.24,0.0
02.03.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,16.71,0.0
02.03.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,-42.94,0.0
02.03.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,-27.93,0.0
02.03.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,-22.1,0.0
02.03.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,-25.43,0.0
02.03.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,-12.5,0.0
02.03.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,-14.3,0.0
02.03.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-20.3,0.0
02.03.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-26.08,0.0
02.03.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-20.32,0.0
02.03.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,-18.08,0.0
02.03.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,-14.49,0.0
02.03.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,-19.91,0.0
02.03.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-19.61,0.0
02.03.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,-16.42,0.0
02.03.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,14.41,0.0
02.03.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,6.52,0.0
02.03.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,21.86,0.0
02.03.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,2.09,0.0
02.03.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,91.22,0.0
02.03.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,81.37,0.0
02.03.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,33.81,0.0
02.03.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,46.85,0.0
02.03.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,82.49,0.0
02.03.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,122.05,0.0
02.03.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,71.03,0.0
02.03.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,155.28,0.0
02.03.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,117.89,0.0
02.03.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,170.16,0.0
02.03.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,174.51,0.0
02.03.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,144.88,0.0
02.03.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,104.04,0.0
02.03.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,140.0,0.0
02.03.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,96.23,0.0
02.03.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,95.51,0.0
02.03.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,123.93,0.0
02.03.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,82.73,0.0
02.03.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,146.47,0.0
02.03.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,125.38,0.0
02.03.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,135.18,0.0
02.03.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,79.78,0.0
02.03.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,100.71,0.0
02.03.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,55.08,0.0
02.03.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,105.89,0.0
02.03.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,76.88,0.0
02.03.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,83.91,0.0
02.03.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,64.84,0.0
02.03.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,48.96,0.0
02.03.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,42.49,0.0
02.03.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,74.48,0.0
02.03.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,73.28,0.0
02.03.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,57.35,0.0
02.03.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,57.92,0.0
02.03.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,64.21,0.0
02.03.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,51.17,0.0
02.03.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,71.27,0.0
02.03.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,108.39,0.0
03.03.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,102.46,0.0
03.03.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,90.24,0.0
03.03.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,72.77,0.0
03.03.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,63.69,0.0
03.03.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,66.8,0.0
03.03.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,73.56,0.0
03.03.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,75.35,0.0
03.03.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,90.34,0.0
03.03.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,94.11,0.0
03.03.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,100.51,0.0
03.03.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,112.04,0.0
03.03.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,109.74,0.0
03.03.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,78.79,0.0
03.03.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,85.5,0.0
03.03.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,91.34,0.0
03.03.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,111.49,0.0
03.03.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,76.13,0.0
03.03.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,88.54,0.0
03.03.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,111.71,0.0
03.03.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,115.95,0.0
03.03.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,95.66,0.0
03.03.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,139.52,0.0
03.03.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,149.05,0.0
03.03.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,116.18,0.0
03.03.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,103.0,0.0
03.03.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,97.42,0.0
03.03.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,130.87,0.0
03.03.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,98.81,0.0
03.03.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,93.75,0.0
03.03.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,76.51,0.0
03.03.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,97.61,0.0
03.03.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,57.13,0.0
03.03.2026,UTC,08:00,08:15,AEP-Schätzer,Betrieblich,EUR/MWh,108.48,0.0
03.03.2026,UTC,08:15,08:30,AEP-Schätzer,Betrieblich,EUR/MWh,110.73,0.0
03.03.2026,UTC,08:30,08:45,AEP-Schätzer,Betrieblich,EUR/MWh,116.94,0.0
03.03.2026,UTC,08:45,09:00,AEP-Schätzer,Betrieblich,EUR/MWh,156.9,0.0
03.03.2026,UTC,09:00,09:15,AEP-Schätzer,Betrieblich,EUR/MWh,217.53,0.0
03.03.2026,UTC,09:15,09:30,AEP-Schätzer,Betrieblich,EUR/MWh,140.89,0.0
03.03.2026,UTC,09:30,09:45,AEP-Schätzer,Betrieblich,EUR/MWh,88.66,0.0
03.03.2026,UTC,09:45,10:00,AEP-Schätzer,Betrieblich,EUR/MWh,18.88,0.0
03.03.2026,UTC,10:00,10:15,AEP-Schätzer,Betrieblich,EUR/MWh,11.59,0.0
03.03.2026,UTC,10:15,10:30,AEP-Schätzer,Betrieblich,EUR/MWh,27.26,0.0
03.03.2026,UTC,10:30,10:45,AEP-Schätzer,Betrieblich,EUR/MWh,76.06,0.0
03.03.2026,UTC,10:45,11:00,AEP-Schätzer,Betrieblich,EUR/MWh,12.0,0.0
03.03.2026,UTC,11:00,11:15,AEP-Schätzer,Betrieblich,EUR/MWh,25.94,0.0
03.03.2026,UTC,11:15,11:30,AEP-Schätzer,Betrieblich,EUR/MWh,26.26,0.0
03.03.2026,UTC,11:30,11:45,AEP-Schätzer,Betrieblich,EUR/MWh,-3.26,0.0
03.03.2026,UTC,11:45,12:00,AEP-Schätzer,Betrieblich,EUR/MWh,-4.32,0.0
03.03.2026,UTC,12:00,12:15,AEP-Schätzer,Betrieblich,EUR/MWh,-12.77,0.0
03.03.2026,UTC,12:15,12:30,AEP-Schätzer,Betrieblich,EUR/MWh,60.92,0.0
03.03.2026,UTC,12:30,12:45,AEP-Schätzer,Betrieblich,EUR/MWh,-14.85,0.0
03.03.2026,UTC,12:45,13:00,AEP-Schätzer,Betrieblich,EUR/MWh,-6.45,0.0
03.03.2026,UTC,13:00,13:15,AEP-Schätzer,Betrieblich,EUR/MWh,-8.36,0.0
03.03.2026,UTC,13:15,13:30,AEP-Schätzer,Betrieblich,EUR/MWh,21.35,0.0
03.03.2026,UTC,13:30,13:45,AEP-Schätzer,Betrieblich,EUR/MWh,118.48,0.0
03.03.2026,UTC,13:45,14:00,AEP-Schätzer,Betrieblich,EUR/MWh,94.76,0.0
03.03.2026,UTC,14:00,14:15,AEP-Schätzer,Betrieblich,EUR/MWh,123.18,0.0
03.03.2026,UTC,14:15,14:30,AEP-Schätzer,Betrieblich,EUR/MWh,101.86,0.0
03.03.2026,UTC,14:30,14:45,AEP-Schätzer,Betrieblich,EUR/MWh,36.43,0.0
03.03.2026,UTC,14:45,15:00,AEP-Schätzer,Betrieblich,EUR/MWh,116.04,0.0
03.03.2026,UTC,15:00,15:15,AEP-Schätzer,Betrieblich,EUR/MWh,57.74,0.0
03.03.2026,UTC,15:15,15:30,AEP-Schätzer,Betrieblich,EUR/MWh,67.57,0.0
03.03.2026,UTC,15:30,15:45,AEP-Schätzer,Betrieblich,EUR/MWh,66.4,0.0
03.03.2026,UTC,15:45,16:00,AEP-Schätzer,Betrieblich,EUR/MWh,64.15,0.0
03.03.2026,UTC,16:00,16:15,AEP-Schätzer,Betrieblich,EUR/MWh,43.86,0.0
03.03.2026,UTC,16:15,16:30,AEP-Schätzer,Betrieblich,EUR/MWh,61.78,0.0
03.03.2026,UTC,16:30,16:45,AEP-Schätzer,Betrieblich,EUR/MWh,86.9,0.0
03.03.2026,UTC,16:45,17:00,AEP-Schätzer,Betrieblich,EUR/MWh,92.42,0.0
03.03.2026,UTC,17:00,17:15,AEP-Schätzer,Betrieblich,EUR/MWh,87.93,0.0
03.03.2026,UTC,17:15,17:30,AEP-Schätzer,Betrieblich,EUR/MWh,95.28,0.0
03.03.2026,UTC,17:30,17:45,AEP-Schätzer,Betrieblich,EUR/MWh,93.54,0.0
03.03.2026,UTC,17:45,18:00,AEP-Schätzer,Betrieblich,EUR/MWh,104.46,0.0
03.03.2026,UTC,18:00,18:15,AEP-Schätzer,Betrieblich,EUR/MWh,161.24,0.0
03.03.2026,UTC,18:15,18:30,AEP-Schätzer,Betrieblich,EUR/MWh,104.7,0.0
03.03.2026,UTC,18:30,18:45,AEP-Schätzer,Betrieblich,EUR/MWh,84.02,0.0
03.03.2026,UTC,18:45,19:00,AEP-Schätzer,Betrieblich,EUR/MWh,99.21,0.0
03.03.2026,UTC,19:00,19:15,AEP-Schätzer,Betrieblich,EUR/MWh,107.5,0.0
03.03.2026,UTC,19:15,19:30,AEP-Schätzer,Betrieblich,EUR/MWh,81.89,0.0
03.03.2026,UTC,19:30,19:45,AEP-Schätzer,Betrieblich,EUR/MWh,125.59,0.0
03.03.2026,UTC,19:45,20:00,AEP-Schätzer,Betrieblich,EUR/MWh,159.86,0.0
03.03.2026,UTC,20:00,20:15,AEP-Schätzer,Betrieblich,EUR/MWh,159.05,0.0
03.03.2026,UTC,20:15,20:30,AEP-Schätzer,Betrieblich,EUR/MWh,157.4,0.0
03.03.2026,UTC,20:30,20:45,AEP-Schätzer,Betrieblich,EUR/MWh,96.73,0.0
03.03.2026,UTC,20:45,21:00,AEP-Schätzer,Betrieblich,EUR/MWh,104.13,0.0
03.03.2026,UTC,21:00,21:15,AEP-Schätzer,Betrieblich,EUR/MWh,81.25,0.0
03.03.2026,UTC,21:15,21:30,AEP-Schätzer,Betrieblich,EUR/MWh,85.85,0.0
03.03.2026,UTC,21:30,21:45,AEP-Schätzer,Betrieblich,EUR/MWh,124.42,0.0
03.03.2026,UTC,21:45,22:00,AEP-Schätzer,Betrieblich,EUR/MWh,113.71,0.0
03.03.2026,UTC,22:00,22:15,AEP-Schätzer,Betrieblich,EUR/MWh,162.23,0.0
03.03.2026,UTC,22:15,22:30,AEP-Schätzer,Betrieblich,EUR/MWh,102.82,0.0
03.03.2026,UTC,22:30,22:45,AEP-Schätzer,Betrieblich,EUR/MWh,78.7,0.0
03.03.2026,UTC,22:45,23:00,AEP-Schätzer,Betrieblich,EUR/MWh,87.49,0.0
03.03.2026,UTC,23:00,23:15,AEP-Schätzer,Betrieblich,EUR/MWh,64.23,0.0
03.03.2026,UTC,23:15,23:30,AEP-Schätzer,Betrieblich,EUR/MWh,83.97,0.0
03.03.2026,UTC,23:30,23:45,AEP-Schätzer,Betrieblich,EUR/MWh,96.64,0.0
03.03.2026,UTC,23:45,00:00,AEP-Schätzer,Betrieblich,EUR/MWh,112.73,0.0
04.03.2026,UTC,00:00,00:15,AEP-Schätzer,Betrieblich,EUR/MWh,121.95,0.0
04.03.2026,UTC,00:15,00:30,AEP-Schätzer,Betrieblich,EUR/MWh,99.59,0.0
04.03.2026,UTC,00:30,00:45,AEP-Schätzer,Betrieblich,EUR/MWh,83.71,0.0
04.03.2026,UTC,00:45,01:00,AEP-Schätzer,Betrieblich,EUR/MWh,73.74,0.0
04.03.2026,UTC,01:00,01:15,AEP-Schätzer,Betrieblich,EUR/MWh,64.31,0.0
04.03.2026,UTC,01:15,01:30,AEP-Schätzer,Betrieblich,EUR/MWh,66.12,0.0
04.03.2026,UTC,01:30,01:45,AEP-Schätzer,Betrieblich,EUR/MWh,77.66,0.0
04.03.2026,UTC,01:45,02:00,AEP-Schätzer,Betrieblich,EUR/MWh,102.6,0.0
04.03.2026,UTC,02:00,02:15,AEP-Schätzer,Betrieblich,EUR/MWh,115.07,0.0
04.03.2026,UTC,02:15,02:30,AEP-Schätzer,Betrieblich,EUR/MWh,102.81,0.0
04.03.2026,UTC,02:30,02:45,AEP-Schätzer,Betrieblich,EUR/MWh,87.11,0.0
04.03.2026,UTC,02:45,03:00,AEP-Schätzer,Betrieblich,EUR/MWh,90.04,0.0
04.03.2026,UTC,03:00,03:15,AEP-Schätzer,Betrieblich,EUR/MWh,88.55,0.0
04.03.2026,UTC,03:15,03:30,AEP-Schätzer,Betrieblich,EUR/MWh,108.92,0.0
04.03.2026,UTC,03:30,03:45,AEP-Schätzer,Betrieblich,EUR/MWh,103.72,0.0
04.03.2026,UTC,03:45,04:00,AEP-Schätzer,Betrieblich,EUR/MWh,127.1,0.0
04.03.2026,UTC,04:00,04:15,AEP-Schätzer,Betrieblich,EUR/MWh,111.89,0.0
04.03.2026,UTC,04:15,04:30,AEP-Schätzer,Betrieblich,EUR/MWh,108.31,0.0
04.03.2026,UTC,04:30,04:45,AEP-Schätzer,Betrieblich,EUR/MWh,134.18,0.0
04.03.2026,UTC,04:45,05:00,AEP-Schätzer,Betrieblich,EUR/MWh,172.79,0.0
04.03.2026,UTC,05:00,05:15,AEP-Schätzer,Betrieblich,EUR/MWh,65.76,0.0
04.03.2026,UTC,05:15,05:30,AEP-Schätzer,Betrieblich,EUR/MWh,91.59,0.0
04.03.2026,UTC,05:30,05:45,AEP-Schätzer,Betrieblich,EUR/MWh,145.15,0.0
04.03.2026,UTC,05:45,06:00,AEP-Schätzer,Betrieblich,EUR/MWh,105.09,0.0
04.03.2026,UTC,06:00,06:15,AEP-Schätzer,Betrieblich,EUR/MWh,140.26,0.0
04.03.2026,UTC,06:15,06:30,AEP-Schätzer,Betrieblich,EUR/MWh,212.11,0.0
04.03.2026,UTC,06:30,06:45,AEP-Schätzer,Betrieblich,EUR/MWh,95.02,0.0
04.03.2026,UTC,06:45,07:00,AEP-Schätzer,Betrieblich,EUR/MWh,100.01,0.0
04.03.2026,UTC,07:00,07:15,AEP-Schätzer,Betrieblich,EUR/MWh,176.82,0.0
04.03.2026,UTC,07:15,07:30,AEP-Schätzer,Betrieblich,EUR/MWh,72.98,0.0
04.03.2026,UTC,07:30,07:45,AEP-Schätzer,Betrieblich,EUR/MWh,69.15,0.0
04.03.2026,UTC,07:45,08:00,AEP-Schätzer,Betrieblich,EUR/MWh,69.93,0.0
