Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,Deutschland,AEP Knappheitskomponente,Mrl-Mol-Abweichung,Srl-Mol-Abweichung
26.02.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,327.798,0.0,0.0,0.0
26.02.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,298.628,0.0,0.0,0.0
26.02.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-781.916,0.0,0.0,0.0
26.02.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-193.193,0.0,0.0,0.0
26.02.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-366.047,0.0,0.0,0.0
26.02.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,157.924,0.0,0.0,0.0
26.02.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,122.109,0.0,0.0,0.0
26.02.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,185.41,0.0,0.0,0.0
26.02.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,160.605,0.0,0.0,0.0
26.02.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-430.25,0.0,0.0,0.0
26.02.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,90.221,0.0,0.0,0.0
26.02.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-614.79,0.0,0.0,0.0
26.02.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-680.967,0.0,0.0,0.0
26.02.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-541.118,0.0,0.0,0.0
26.02.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-481.532,0.0,0.0,0.0
26.02.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-831.309,0.0,0.0,0.0
26.02.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-169.824,0.0,0.0,0.0
26.02.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-277.303,0.0,0.0,0.0
26.02.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-102.661,0.0,0.0,0.0
26.02.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-261.581,0.0,0.0,0.0
26.02.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-258.244,0.0,0.0,0.0
26.02.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-518.561,0.0,0.0,0.0
26.02.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-389.788,0.0,0.0,0.0
26.02.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-214.783,0.0,0.0,0.0
26.02.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,-32.69,0.0,0.0,0.0
26.02.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-495.827,0.0,0.0,0.0
26.02.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,-277.692,0.0,0.0,0.0
26.02.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,106.068,0.0,0.0,0.0
26.02.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,475.417,0.0,0.0,0.0
26.02.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,276.385,0.0,0.0,0.0
26.02.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,-293.765,0.0,0.0,0.0
26.02.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,-234.732,0.0,0.0,0.0
26.02.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-223.017,0.0,0.0,0.0
26.02.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,-538.692,0.0,0.0,0.0
26.02.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,-389.35,0.0,0.0,0.0
26.02.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,-624.982,0.0,0.0,0.0
26.02.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-730.697,0.0,0.0,0.0
26.02.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-359.328,0.0,0.0,0.0
26.02.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,57.847,0.0,0.0,0.0
26.02.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-363.92,0.0,0.0,0.0
26.02.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-576.132,0.0,0.0,0.0
26.02.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-451.765,0.0,0.0,0.0
26.02.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,318.656,0.0,0.0,0.0
26.02.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,303.391,0.0,0.0,0.0
26.02.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,136.021,0.0,0.0,0.0
26.02.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,-283.087,0.0,0.0,0.0
26.02.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,-243.448,0.0,0.0,0.0
26.02.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-217.475,0.0,0.0,0.0
26.02.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,-308.546,0.0,0.0,0.0
26.02.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-336.887,0.0,0.0,0.0
26.02.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-137.609,0.0,0.0,0.0
26.02.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,-261.782,0.0,0.0,0.0
26.02.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,-120.469,0.0,0.0,0.0
26.02.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,202.537,0.0,0.0,0.0
26.02.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,246.7,0.0,0.0,0.0
26.02.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,233.714,0.0,0.0,0.0
26.02.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,371.875,0.0,0.0,0.0
26.02.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,183.658,0.0,0.0,0.0
26.02.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,194.416,0.0,0.0,0.0
26.02.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,231.633,0.0,0.0,0.0
26.02.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,55.258,0.0,0.0,0.0
26.02.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-12.201,0.0,0.0,0.0
27.02.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,-265.76,0.0,0.0,0.0
27.02.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,-650.859,0.0,0.0,0.0
27.02.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,-281.082,0.0,0.0,0.0
27.02.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,-37.136,0.0,0.0,0.0
27.02.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,134.506,0.0,0.0,0.0
27.02.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,-87.07,0.0,0.0,0.0
27.02.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,108.735,0.0,0.0,0.0
27.02.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-205.629,0.0,0.0,0.0
27.02.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,-211.246,0.0,0.0,0.0
27.02.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,-306.678,0.0,0.0,0.0
27.02.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,-327.854,0.0,0.0,0.0
27.02.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,169.815,0.0,0.0,0.0
27.02.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,88.14,0.0,0.0,0.0
27.02.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-28.706,0.0,0.0,0.0
27.02.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,473.722,0.0,0.0,0.0
27.02.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,391.76,0.0,0.0,0.0
27.02.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-90.045,0.0,0.0,0.0
27.02.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-177.488,0.0,0.0,0.0
27.02.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,281.844,0.0,0.0,0.0
27.02.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,194.55,0.0,0.0,0.0
27.02.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-34.129,0.0,0.0,0.0
27.02.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,-66.256,0.0,0.0,0.0
27.02.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,322.233,0.0,0.0,0.0
27.02.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,1.54,0.0,0.0,0.0
27.02.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,510.612,0.0,0.0,0.0
27.02.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,553.113,0.0,0.0,0.0
27.02.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,212.19,0.0,0.0,0.0
27.02.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-18.073,0.0,0.0,0.0
27.02.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,492.861,0.0,0.0,0.0
27.02.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,-244.043,0.0,0.0,0.0
27.02.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,-939.939,0.0,0.0,0.0
27.02.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,-787.977,0.0,0.0,0.0
27.02.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-1332.652,0.0,0.0,0.0
27.02.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-750.685,0.0,0.0,0.0
27.02.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-25.168,0.0,0.0,0.0
27.02.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,120.065,0.0,0.0,0.0
27.02.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-304.741,0.0,0.0,0.0
27.02.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-378.91,0.0,0.0,0.0
27.02.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-441.145,0.0,0.0,0.0
27.02.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-700.339,0.0,0.0,0.0
27.02.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-803.699,0.0,0.0,0.0
27.02.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-559.972,0.0,0.0,0.0
27.02.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,-780.95,0.0,0.0,0.0
27.02.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-693.003,0.0,0.0,0.0
27.02.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-187.111,0.0,0.0,0.0
27.02.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-774.641,0.0,0.0,0.0
27.02.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-574.905,0.0,0.0,0.0
27.02.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-493.835,0.0,0.0,0.0
27.02.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-267.68,0.0,0.0,0.0
27.02.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-310.847,0.0,0.0,0.0
27.02.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-174.519,0.0,0.0,0.0
27.02.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-75.216,0.0,0.0,0.0
27.02.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-88.629,0.0,0.0,0.0
27.02.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-162.503,0.0,0.0,0.0
27.02.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-219.69,0.0,0.0,0.0
27.02.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-464.112,0.0,0.0,0.0
27.02.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-616.286,0.0,0.0,0.0
27.02.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-275.615,0.0,0.0,0.0
27.02.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,-783.757,0.0,0.0,0.0
27.02.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-509.008,0.0,0.0,0.0
27.02.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,304.633,0.0,0.0,0.0
27.02.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,543.879,0.0,0.0,0.0
27.02.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,763.251,0.0,0.0,0.0
27.02.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,332.202,0.0,0.0,0.0
27.02.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,-233.001,0.0,0.0,0.0
27.02.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,463.41,0.0,0.0,0.0
27.02.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-369.732,0.0,0.0,0.0
27.02.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,-603.863,0.0,0.0,0.0
27.02.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,-1325.924,0.0,0.0,0.0
27.02.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,-1678.032,0.0,0.0,0.0
27.02.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-847.725,0.0,0.0,0.0
27.02.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-750.354,0.0,0.0,0.0
27.02.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,-71.856,0.0,0.0,0.0
27.02.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-162.835,0.0,0.0,0.0
27.02.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-97.286,0.0,0.0,0.0
27.02.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-270.998,0.0,0.0,0.0
27.02.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-248.544,0.0,0.0,0.0
27.02.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,-216.839,0.0,0.0,0.0
27.02.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,336.453,0.0,0.0,0.0
27.02.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,422.036,0.0,0.0,0.0
27.02.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,535.999,0.0,0.0,0.0
27.02.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,103.71,0.0,0.0,0.0
27.02.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,-241.973,0.0,0.0,0.0
27.02.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-465.854,0.0,0.0,0.0
27.02.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-151.704,0.0,0.0,0.0
27.02.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,2.843,0.0,0.0,0.0
27.02.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,574.489,0.0,0.0,0.0
27.02.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,647.377,0.0,0.0,0.0
27.02.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,751.294,0.0,0.0,0.0
27.02.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,623.49,0.0,0.0,0.0
27.02.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,558.688,0.0,0.0,0.0
27.02.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,63.933,0.0,0.0,0.0
27.02.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,-84.086,0.0,0.0,0.0
27.02.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,-157.66,0.0,0.0,0.0
27.02.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,-233.067,0.0,0.0,0.0
27.02.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-382.0,0.0,0.0,0.0
01.03.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,-38.154,0.0,0.0,0.0
01.03.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,77.421,0.0,0.0,0.0
01.03.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,276.755,0.0,0.0,0.0
01.03.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,309.767,0.0,0.0,0.0
01.03.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,-230.307,0.0,0.0,0.0
01.03.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,-188.108,0.0,0.0,0.0
01.03.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,-272.897,0.0,0.0,0.0
01.03.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-368.522,0.0,0.0,0.0
01.03.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,65.744,0.0,0.0,0.0
01.03.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,129.564,0.0,0.0,0.0
01.03.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,-138.926,0.0,0.0,0.0
01.03.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,-504.305,0.0,0.0,0.0
01.03.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-527.895,0.0,0.0,0.0
01.03.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-649.055,0.0,0.0,0.0
01.03.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,-1131.557,0.0,0.0,0.0
01.03.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,-656.143,0.0,0.0,0.0
01.03.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-860.715,0.0,0.0,0.0
01.03.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-1078.62,0.0,0.0,0.0
01.03.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,-533.679,0.0,0.0,0.0
01.03.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,-115.492,0.0,0.0,0.0
01.03.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-439.927,0.0,0.0,0.0
01.03.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,-518.546,0.0,0.0,0.0
01.03.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,-608.015,0.0,0.0,0.0
01.03.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-239.75,0.0,0.0,0.0
01.03.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,136.566,0.0,0.0,0.0
01.03.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,578.417,0.0,0.0,0.0
01.03.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,523.133,0.0,0.0,0.0
01.03.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,667.012,0.0,0.0,0.0
01.03.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,428.104,0.0,0.0,0.0
01.03.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,148.938,0.0,0.0,0.0
01.03.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,33.819,0.0,0.0,0.0
01.03.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,8.962,0.0,0.0,0.0
01.03.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,632.345,0.0,0.0,0.0
01.03.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-138.644,0.0,0.0,0.0
01.03.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-783.501,0.0,0.0,0.0
01.03.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,-877.823,0.0,0.0,0.0
01.03.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-747.737,0.0,0.0,0.0
01.03.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-470.427,0.0,0.0,0.0
01.03.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-164.811,0.0,0.0,0.0
01.03.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-200.736,0.0,0.0,0.0
01.03.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,643.512,0.0,0.0,0.0
01.03.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,330.647,0.0,0.0,0.0
01.03.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,-44.451,0.0,0.0,0.0
01.03.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,136.972,0.0,0.0,0.0
01.03.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-616.645,0.0,0.0,0.0
01.03.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-757.205,0.0,0.0,0.0
01.03.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-813.64,0.0,0.0,0.0
01.03.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-844.657,0.0,0.0,0.0
01.03.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-420.502,0.0,0.0,0.0
01.03.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-600.442,0.0,0.0,0.0
01.03.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-627.411,0.0,0.0,0.0
01.03.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-728.94,0.0,0.0,0.0
01.03.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-47.249,0.0,0.0,0.0
01.03.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-42.479,0.0,0.0,0.0
01.03.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-658.615,0.0,0.0,0.0
01.03.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-430.125,0.0,0.0,0.0
01.03.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-723.326,0.0,0.0,0.0
01.03.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-288.5,0.0,0.0,0.0
01.03.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,-647.881,0.0,0.0,0.0
01.03.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-393.819,0.0,0.0,0.0
01.03.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,-453.33,0.0,0.0,0.0
01.03.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,-635.449,0.0,0.0,0.0
01.03.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,54.229,0.0,0.0,0.0
01.03.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,-33.555,0.0,0.0,0.0
01.03.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,919.773,0.0,0.0,0.0
01.03.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,1038.247,0.0,0.0,0.0
01.03.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-125.244,0.0,0.0,0.0
01.03.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,256.09,0.0,0.0,0.0
01.03.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,600.898,0.0,0.0,0.0
01.03.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,324.864,0.0,0.0,0.0
01.03.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,92.799,0.0,0.0,0.0
01.03.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-158.221,0.0,0.0,0.0
01.03.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,368.9,0.0,0.0,0.0
01.03.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-535.847,0.0,0.0,0.0
01.03.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,-1242.94,0.0,0.0,0.0
01.03.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,-500.833,0.0,0.0,0.0
01.03.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,689.875,0.0,0.0,0.0
01.03.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,-213.181,0.0,0.0,0.0
01.03.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,-639.289,0.0,0.0,0.0
01.03.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,-477.969,0.0,0.0,0.0
01.03.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,-441.038,0.0,0.0,0.0
01.03.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-20.809,0.0,0.0,0.0
01.03.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,227.46,0.0,0.0,0.0
01.03.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,159.418,0.0,0.0,0.0
01.03.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,-603.661,0.0,0.0,0.0
01.03.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,-116.219,0.0,0.0,0.0
01.03.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,-536.796,0.0,0.0,0.0
01.03.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-405.688,0.0,0.0,0.0
01.03.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,-580.383,0.0,0.0,0.0
01.03.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-243.763,0.0,0.0,0.0
01.03.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,-382.135,0.0,0.0,0.0
01.03.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,-12.454,0.0,0.0,0.0
01.03.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,-323.692,0.0,0.0,0.0
01.03.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,56.499,0.0,0.0,0.0
01.03.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,99.5,0.0,0.0,0.0
01.03.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,443.023,0.0,0.0,0.0
